Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-08-30,152.2081980935389,153.3635860781559,151.34890175973266,151.89280700683594,2519400,0.0,0.0,0.0
2021-08-31,152.05692307466632,152.2596702549154,149.50477185948904,150.67947387695312,2107800,0.0,0.0,0.0
2021-09-01,151.43581076250973,151.58706826708953,149.85882568359375,149.85882568359375,1632600,0.0,0.0,0.0
2021-09-02,150.57005020299968,150.88222960955378,149.83627390747165,150.41879272460938,1501500,0.0,0.0,0.0
2021-09-03,150.44454001856425,152.1341686455523,150.10982006176695,151.5452117919922,1356000,0.0,0.0,0.0
2021-09-07,151.62247300741572,151.62891106436706,150.09376596037782,150.98846435546875,1640700,0.0,0.0,0.0
2021-09-08,150.2965247776002,150.4509939440119,147.75403743368034,149.0542449951172,3087900,0.0,0.0,0.0
2021-09-09,148.95445282807032,150.46384542556302,148.8643347797866,149.5788116455078,3921000,0.0,0.0,0.0
2021-09-10,150.80822793927217,153.05784981686602,150.75351182683275,150.76638793945312,2959200,0.0,0.0,0.0
2021-09-13,152.285456067944,152.52683163355488,150.15168958569006,152.21142578125,2835900,0.0,0.0,0.0
2021-09-14,152.60086364014418,153.37326847985295,151.52271736652526,152.21788024902344,2581500,0.0,0.0,0.0
2021-09-15,152.336914376433,153.09644286269852,151.04635680884763,153.09323120117188,3770400,0.0,0.0,0.0
2021-09-16,151.98614836332757,153.897838663049,151.35535140921058,153.38612365722656,1655100,0.0,0.0,0.0
2021-09-17,152.98060688580466,152.98060688580466,150.2578836475549,150.94017028808594,2426700,0.0,0.0,0.0
2021-09-20,147.72181201514798,148.2946810764082,145.03449113060583,147.2036590576172,3124800,0.0,0.0,0.0
2021-09-21,148.30435193545526,148.74526302481024,146.29610563949743,147.63815307617188,2214000,0.0,0.0,0.0
2021-09-22,148.7999858146253,151.04960775578755,148.25608053400285,150.7020263671875,1309200,0.0,0.0,0.0
2021-09-23,151.4164971272425,153.19303250946103,150.8726065483182,152.7102813720703,2407200,0.0,0.0,0.0
2021-09-24,151.55107594516286,152.86091526038624,151.3091104089181,152.5350799560547,1191900,0.385667,0.0,0.0
2021-09-27,150.90263430201787,152.76092814644875,150.0089832452634,152.16407775878906,1339800,0.0,0.0,0.0
2021-09-28,149.28955634087282,150.15739231591402,146.2117462158203,146.2117462158203,5448000,0.0,0.0,0.0
2021-09-29,146.53755442913797,146.9666356401254,143.62427997452843,143.90496826171875,6776400,0.0,0.0,0.0
2021-09-30,145.26966717343888,146.2181679867058,143.8081858113385,143.84690856933594,4524900,0.0,0.0,0.0
2021-10-01,144.41795279701648,144.68895304641458,141.5756696908362,143.9404754638672,3114900,0.0,0.0,0.0
2021-10-04,143.1951913597165,143.28229540224262,139.80445457779953,140.23353576660156,4161900,0.0,0.0,0.0
2021-10-05,140.90462127938702,143.34363852063964,140.6691094874738,142.35641479492188,3156000,0.0,0.0,0.0
2021-10-06,140.77233348329943,143.02100037183305,140.2851681061728,142.9113006591797,3410700,0.0,0.0,0.0
2021-10-07,144.75671190049667,146.49885215830795,144.39859282084808,144.58248901367188,1913400,0.0,0.0,0.0
2021-10-08,145.10185523165046,145.28897086815223,142.98546957349032,143.1016082763672,1672200,0.0,0.0,0.0
2021-10-11,142.53385168975944,144.55346085264642,142.09186281188647,142.1434783935547,1532100,0.0,0.0,0.0
2021-10-12,143.0403433398661,143.25005468612477,139.77865255892874,140.36904907226562,3201900,0.0,0.0,0.0
2021-10-13,141.38529479639644,142.05634150825787,140.71746759646746,141.17881774902344,1756500,0.0,0.0,0.0
2021-10-14,143.7823691509327,145.57290514313348,143.38230787221738,145.55999755859375,2486100,0.0,0.0,0.0
2021-10-15,146.62790479892806,146.96988199097163,145.78908891735563,146.53111267089844,1639500,0.0,0.0,0.0
2021-10-18,145.66005079469355,147.76031012924008,144.82445437841204,147.7119140625,1352700,0.0,0.0,0.0
2021-10-19,148.05060477989124,149.52175903320312,147.37633866947405,149.52175903320312,1394100,0.0,0.0,0.0
2021-10-20,148.98302443093974,149.79603991970154,148.56685076518784,149.21209716796875,1261500,0.0,0.0,0.0
2021-10-21,148.25390215772785,150.9090693602832,148.1861594846863,150.7154998779297,1303200,0.0,0.0,0.0
2021-10-22,149.92180257038524,151.47038751947815,148.76682503382378,149.02491760253906,3284400,0.0,0.0,0.0
2021-10-25,149.7863415404654,150.9090651828033,149.24434109751732,150.04766845703125,1684800,0.0,0.0,0.0
2021-10-26,151.22198809539867,151.76076895642726,149.63147544833453,150.1605682373047,1879200,0.0,0.0,0.0
2021-10-27,149.2475731214564,150.83163215774002,148.5539307122063,149.08303833007812,3226200,0.0,0.0,0.0
2021-10-28,151.07357466354514,152.56730991194203,150.80257448747852,152.44471740722656,3278100,0.0,0.0,0.0
2021-10-29,151.15749487588073,153.14483489239262,150.98650627755293,153.12548828125,2135700,0.0,0.0,0.0
2021-11-01,153.309368497444,155.6580470717743,152.92222951994552,155.62255859375,2547300,0.0,0.0,0.0
2021-11-02,155.53863405198578,157.5646813299222,155.53863405198578,157.5582275390625,2225400,0.0,0.0,0.0
2021-11-03,157.76152533522617,159.56820325910593,157.1517674746057,159.3746337890625,2175000,0.0,0.0,0.0
2021-11-04,161.17486192815784,165.47539171676772,160.29732334602747,164.73658752441406,4080900,0.0,0.0,0.0
2021-11-05,165.762529532072,167.84344213169732,164.91404034741112,166.56585693359375,4534800,0.0,0.0,0.0
2021-11-08,167.59824840896596,169.91789236339943,166.99172475319503,168.81776428222656,2921400,0.0,0.0,0.0
2021-11-09,170.5018351267777,170.69540462095068,166.99817854650803,168.81776428222656,2722800,0.0,0.0,0.0
2021-11-10,165.6496039469964,167.9144126413853,163.1267173814298,163.83970642089844,3934200,0.0,0.0,0.0
2021-11-11,166.5497256636888,167.70470353279242,165.26246719241195,167.30465698242188,2283000,0.0,0.0,0.0
2021-11-12,167.8853719550498,169.74043119622493,166.9594373221069,168.94033813476562,1970400,0.0,0.0,0.0
2021-11-15,170.2050338891889,170.2050338891889,167.0788282338784,168.8145294189453,2318100,0.0,0.0,0.0
2021-11-16,168.05314681590357,171.65359556973326,167.8499040135778,171.34388732910156,2023200,0.0,0.0,0.0
2021-11-17,171.43098170175307,171.43098170175307,169.31781492269863,170.15017700195312,1575600,0.0,0.0,0.0
2021-11-18,173.24411636751788,173.86354759221808,171.34388042228377,172.99569702148438,1997100,0.0,0.0,0.0
2021-11-19,173.02148301149427,174.65071858321875,172.16008630565054,173.47637939453125,3405900,0.0,0.0,0.0
2021-11-22,174.47325967263114,176.8348454113736,170.73085781836633,170.96315002441406,4422600,0.0,0.0,0.0
2021-11-23,170.77927818498748,171.92781702636296,167.414341456289,170.27598571777344,2422800,0.0,0.0,0.0
2021-11-24,168.9403453357662,172.2343050988983,167.24980604439946,172.14718627929688,2117100,0.0,0.0,0.0
2021-11-26,168.89837831430967,170.42760209652008,166.12383852113493,167.3562469482422,2448000,0.0,0.0,0.0
2021-11-29,169.83723803197014,174.1764909056824,169.19844542493334,173.78933715820312,2412300,0.0,0.0,0.0
2021-11-30,173.10540668695566,174.72818883301005,169.2855728716372,170.7438201904297,3264300,0.0,0.0,0.0
2021-12-01,173.24731829699806,176.3057661197307,169.3694160509602,169.37908935546875,3112500,0.0,0.0,0.0
2021-12-02,167.63370883256061,170.8050757526774,166.35290428979238,169.62428283691406,3124500,0.0,0.0,0.0
2021-12-03,172.02458076142952,173.72802750991286,167.29496996160213,169.19520568847656,2490900,0.0,0.0,0.0
2021-12-06,168.8661152137644,169.49523441720478,163.69128153770842,168.97903442382812,2091600,0.0,0.0,0.0
2021-12-07,172.75694777556808,177.8543513906106,172.75694777556808,177.50592041015625,2692200,0.0,0.0,0.0
2021-12-08,176.56385246970981,176.7187139467653,174.53133619646584,176.35092163085938,1666500,0.0,0.0,0.0
2021-12-09,175.30889500575105,177.05748904376046,172.1439812961749,172.2956085205078,1674000,0.0,0.0,0.0
2021-12-10,175.50889362643275,176.34447515167406,171.76971097539968,173.92160034179688,2020500,0.0,0.0,0.0
2021-12-13,174.60762868696776,174.68518502464525,168.99139899359506,169.28868103027344,2286600,0.291,0.0,0.0
2021-12-14,167.21086072844327,169.36300087439872,166.28019953329044,168.47434997558594,2888100,0.0,0.0,0.0
2021-12-15,168.81689813700999,174.81768494808907,166.54843066945963,174.6593475341797,2344200,0.0,0.0,0.0
2021-12-16,175.37023840905266,175.86465818354853,166.03784328007308,167.0395965576172,2797800,0.0,0.0,0.0
2021-12-17,165.39479445068395,169.3016042353026,164.84221110921933,166.64535522460938,2702100,0.0,0.0,0.0
2021-12-20,164.22179372971743,166.629220750631,163.5367299489487,165.33987426757812,2145900,0.0,0.0,0.0
2021-12-21,169.0657440032377,171.38591109027257,166.755265912894,171.3051300048828,1624200,0.0,0.0,0.0
2021-12-22,170.42291890410604,173.08563232421875,169.53750744851976,173.08563232421875,2134800,0.0,0.0,0.0
2021-12-23,173.43138950423466,175.89051569206637,173.42816476990632,174.759521484375,2100300,0.0,0.0,0.0
2021-12-27,175.39932511078842,179.5872784618917,175.35732960518726,179.5485076904297,2503500,0.0,0.0,0.0
2021-12-28,180.37900474228903,180.40486178834294,176.7468737668164,177.56765747070312,1974900,0.0,0.0,0.0
2021-12-29,177.49977367814316,178.9506970101229,176.7500821279926,177.83908081054688,1254900,0.0,0.0,0.0
2021-12-30,177.45927331367463,178.19625871913394,175.28067710134707,175.8269500732422,1361700,0.051667,0.0,0.0
2021-12-31,176.00795027723274,177.1780595764146,175.27743097766384,175.2968292236328,1217400,0.0,0.0,0.0
2022-01-03,176.47666350714647,178.95586613634777,175.78170018755014,178.7813262939453,1699800,0.0,0.0,0.0
2022-01-04,179.57647603976042,180.6948715911788,173.9392652972787,178.23182678222656,3504600,0.0,0.0,0.0
2022-01-05,176.86775674800748,178.38697537374304,172.02247118007412,172.17762756347656,3751800,0.0,0.0,0.0
2022-01-06,172.15176067990075,174.32713126859093,170.28670285341144,173.51580810546875,2934300,0.0,0.0,0.0
2022-01-07,173.34773113784374,173.9812740184685,167.956172765187,168.48304748535156,2284500,0.0,0.0,0.0
2022-01-10,166.3981833937866,168.90971639506245,162.91047907734762,168.54446411132812,5377500,0.0,0.0,0.0
2022-01-11,167.9788115318694,171.91581249959225,166.7375899892335,171.7154083251953,3157200,0.0,0.0,0.0
2022-01-12,173.3735504707289,174.56952391668386,171.25313459166995,172.97598266601562,3571500,0.0,0.0,0.0
2022-01-13,175.62007988375407,177.0843293770113,168.50889870811127,168.9387969970703,3268800,0.0,0.0,0.0
2022-01-14,167.6006013529381,173.14407530470814,167.57797746519242,172.9824676513672,3401700,0.0,0.0,0.0
2022-01-18,170.2188285208044,170.24145241205102,164.888675254767,165.25070190429688,7686000,0.0,0.0,0.0
2022-01-19,166.59211825719387,167.61677777346404,160.27611699890454,160.3892364501953,9931800,0.0,0.0,0.0
2022-01-20,161.6272070308282,162.91045045777796,155.15280995978853,155.35968017578125,8349900,0.0,0.0,0.0
2022-01-21,154.27360855044552,158.65990502706205,152.4344005729949,152.77378845214844,13946100,0.0,0.0,0.0
2022-01-24,149.58023604564954,154.80694589834422,144.4634347839819,154.51927185058594,15465300,0.0,0.0,0.0
2022-01-25,150.54672225978896,152.39886261943315,147.89619094415008,148.7527618408203,10710300,0.0,0.0,0.0
2022-01-26,152.92896220635117,157.34112350954467,148.75276110390962,151.0380401611328,8508000,0.0,0.0,0.0
2022-01-27,152.53137191242237,152.71561824543863,143.82989050101267,144.3147430419922,8400900,0.0,0.0,0.0
2022-01-28,144.19839855297587,147.08164978027344,140.05128718593255,147.08164978027344,7173000,0.0,0.0,0.0
2022-01-31,147.8186262377159,155.21748182988404,147.00407740092513,154.9815216064453,7846800,0.0,0.0,0.0
2022-02-01,156.4974629025716,156.7495808745127,152.36975059301463,156.2711944580078,4068900,0.0,0.0,0.0
2022-02-02,159.42921114076913,160.62194421162948,157.17626267551913,160.2178955078125,5229000,0.0,0.0,0.0
2022-02-03,156.18717383618431,158.76981870697767,152.6574477122693,153.24574279785156,6506400,0.0,0.0,0.0
2022-02-04,152.53138267085393,155.4437385611874,150.465920762236,154.12493896484375,5061300,0.0,0.0,0.0
2022-02-07,154.5063233265509,156.6105813772532,153.45581452056473,154.0376434326172,3501900,0.0,0.0,0.0
2022-02-08,153.384698536655,158.25262160136052,153.12934013399143,157.9326171875,2941200,0.0,0.0,0.0
2022-02-09,160.0142774334544,163.13348867356765,158.01022116600512,163.11410522460938,5061000,0.0,0.0,0.0
2022-02-10,159.1350800775546,164.16461151179004,157.13100904609735,158.02960205078125,4614000,0.0,0.0,0.0
2022-02-11,158.29464112437503,159.445351941972,148.91112996703137,149.9875030517578,7881900,0.0,0.0,0.0
2022-02-14,150.49823864323608,153.16170220409816,148.1709521659311,150.1297607421875,5697300,0.0,0.0,0.0
2022-02-15,153.3782483097182,158.824760396047,152.9709739581227,158.41424560546875,4881000,0.0,0.0,0.0
2022-02-16,156.4684129845112,159.05428376857617,155.08495243565451,158.46600341796875,2713200,0.0,0.0,0.0
2022-02-17,156.36170205806312,156.5782639791111,152.2792375902719,152.51519775390625,6003000,0.0,0.0,0.0
2022-02-18,152.5863605709153,153.14879142069802,148.7140054525526,150.81179809570312,5866200,0.0,0.0,0.0
2022-02-22,149.18264693662852,153.49136493977923,147.51475323285598,149.8937530517578,8370000,0.0,0.0,0.0
2022-02-23,151.63277542517966,153.21339940711573,145.8501011174175,146.322021484375,6525600,0.0,0.0,0.0
2022-02-24,140.63310457102202,151.91723096378306,140.29370186561545,151.6748046875,8669100,0.0,0.0,0.0
2022-02-25,151.66837323208333,154.20254516601562,149.51886666334732,154.20254516601562,7065000,0.0,0.0,0.0
2022-02-28,152.19522942845987,154.62595853073063,150.17824082034042,153.26513671875,4359300,0.0,0.0,0.0
2022-03-01,152.64448922696957,153.53339038575515,146.0892889262011,147.7086944580078,4265700,0.0,0.0,0.0
2022-03-02,148.93699891240826,153.46876027591964,148.59114493257752,152.4053192138672,2850600,0.0,0.0,0.0
2022-03-03,153.33623957850563,153.38150215254393,148.30024184266472,149.20852661132812,4177800,0.0,0.0,0.0
2022-03-04,147.75398357897586,149.05662549686886,143.61335283259268,145.24891662597656,4443300,0.0,0.0,0.0
2022-03-07,145.68203999419222,146.71961680347212,137.93409057141128,137.9631805419922,5869200,0.0,0.0,0.0
2022-03-08,138.90378877170514,145.74343829305266,136.5861941866063,140.60723876953125,7909500,0.0,0.0,0.0
2022-03-09,145.33942923917945,147.60529555888974,143.68446717219965,146.4998321533203,4699800,0.0,0.0,0.0
2022-03-10,143.90746907922923,144.04969328078934,140.67188329026186,143.4937286376953,4805700,0.0,0.0,0.0
2022-03-11,145.5753791881381,145.8436550188795,140.12886638460137,140.41331481933594,6524400,0.0,0.0,0.0
2022-03-14,139.99309364420415,140.7203724626306,135.22861245252687,135.8686065673828,5683800,0.0,0.0,0.0
2022-03-15,137.22942861095532,142.44967239427567,136.36963210821108,142.11351013183594,3980400,0.0,0.0,0.0
2022-03-16,144.52482925605023,149.45417295793655,142.95715230186508,149.43154907226562,4868700,0.0,0.0,0.0
2022-03-17,147.73779296353027,150.35276794433594,146.59677377217034,150.35276794433594,4133100,0.0,0.0,0.0
2022-03-18,149.30550195633046,153.90836094340426,148.3810445911302,153.28775024414062,5004600,0.0,0.0,0.0
2022-03-21,152.696228379165,154.23807078943952,150.2493416528262,152.98391723632812,4801500,0.0,0.0,0.0
2022-03-22,152.70590349389408,155.65057434601815,152.55398759156327,153.8307647705078,2886600,0.0,0.0,0.0
2022-03-23,152.4247107884187,154.2897832952184,149.91317806152765,149.9552001953125,3530400,0.0,0.0,0.0
2022-03-24,151.5015854256466,157.64817404379988,150.879801914776,157.52511596679688,5002500,0.291667,0.0,0.0
2022-03-25,157.35024706753364,157.77771118843648,154.56192388263696,157.16888427734375,3103200,0.0,0.0,0.0
2022-03-28,156.22647759307458,158.3897705078125,153.97574985399896,158.3897705078125,2735700,0.0,0.0,0.0
2022-03-29,160.9157597208603,162.2759062813627,158.74922043768666,162.0200653076172,3093600,0.0,0.0,0.0
2022-03-30,160.76681415094518,161.33678606717024,156.00627077959686,156.83856201171875,3269100,0.0,0.0,0.0
2022-03-31,156.72196799738805,157.41822966397478,152.85848439746678,153.26976013183594,3369300,0.0,0.0,0.0
2022-04-01,153.9174470225025,154.2769111530859,148.05583053055253,150.3000946044922,5391900,0.0,0.0,0.0
2022-04-04,150.69196745854848,152.9556370430487,150.12522730337,152.7418975830078,2705100,0.0,0.0,0.0
2022-04-05,151.49185819343157,151.62140939426519,145.32260302916632,145.71121215820312,4054800,0.0,0.0,0.0
2022-04-06,142.49219939706958,144.66843433380922,140.87296497312366,142.08738708496094,4836900,0.0,0.0,0.0
2022-04-07,141.89309637216869,143.6742440353507,139.4189037959723,142.39830017089844,3511800,0.0,0.0,0.0
2022-04-08,141.21623158021953,141.2680431647261,138.64166280160677,138.8651123046875,4500300,0.0,0.0,0.0
2022-04-11,136.8119389112703,137.95834622186675,135.6979082825952,136.0120391845703,4291800,0.0,0.0,0.0
2022-04-12,138.88778444693202,139.91438026071646,134.88828575233418,135.59751892089844,5894700,0.0,0.0,0.0
2022-04-13,136.47513054708068,139.47394667559908,135.6331440740746,138.51536560058594,3309000,0.0,0.0,0.0
2022-04-14,139.41886455004388,139.4512560518335,134.50936541723755,134.6842498779297,5903400,0.0,0.0,0.0
2022-04-18,134.010666194123,138.22715108022143,133.8455065640034,137.01596069335938,3630300,0.0,0.0,0.0
2022-04-19,136.46866708617296,140.3127314931968,135.77563699819177,140.0180206298828,3036600,0.0,0.0,0.0
2022-04-20,142.2331274370047,143.46698458906303,139.2148908611522,139.70713806152344,3826200,0.0,0.0,0.0
2022-04-21,141.42672385707863,143.00060989514145,135.27688957850035,135.97962951660156,3600300,0.0,0.0,0.0
2022-04-22,135.7659159076155,136.52048239261632,132.73147645022257,132.95494079589844,4569000,0.0,0.0,0.0
2022-04-25,131.87004098159187,135.2380310799401,131.47493874558262,135.20240783691406,6353700,0.0,0.0,0.0
2022-04-26,133.37592769546092,133.60908723282168,129.05582005945774,129.20802307128906,5844000,0.0,0.0,0.0
2022-04-27,127.78308594568024,131.7145689615056,127.49485348786811,128.50201416015625,4350300,0.0,0.0,0.0
2022-04-28,131.08310827825605,137.0321458612938,129.43148236633672,135.58456420898438,4923300,0.0,0.0,0.0
2022-04-29,133.6835833987954,136.2775870838266,129.41528724663291,129.79095458984375,4188300,0.0,0.0,0.0
2022-05-02,129.91075526647305,134.2729641845573,128.89388444087817,134.12399291992188,4635300,0.0,0.0,0.0
2022-05-03,133.76777094956077,136.2970064342423,132.83833487268694,135.23480224609375,2300100,0.0,0.0,0.0
2022-05-04,136.23871158981294,140.71426871790257,132.03195206176872,140.48109436035156,4259400,0.0,0.0,0.0
2022-05-05,137.96156280259243,138.168823947377,131.68543857841047,133.67709350585938,4597200,0.0,0.0,0.0
2022-05-06,132.4529600563866,135.43558772869457,129.98526097211027,132.4853515625,3950400,0.0,0.0,0.0
2022-05-09,129.62255093220313,131.20291547592421,125.00126881309232,125.7396469116211,5058600,0.0,0.0,0.0
2022-05-10,129.53512712733362,130.9762453778891,125.7914692039366,128.59921264648438,4476600,0.0,0.0,0.0
2022-05-11,127.50134933008675,130.5033968604276,124.43776535490747,124.80047607421875,5066100,0.0,0.0,0.0
2022-05-12,123.25898816651683,126.60431930936868,122.1967690898924,125.55828857421875,5345100,0.0,0.0,0.0
2022-05-13,127.76041899305685,132.89015087269792,127.08359223852649,131.96717834472656,4724400,0.0,0.0,0.0
2022-05-16,130.62645153171528,132.00603290835105,129.46707305176605,129.95932006835938,2372400,0.0,0.0,0.0
2022-05-17,133.34999691756093,136.62084173091935,132.84803984135323,136.27108764648438,3193200,0.0,0.0,0.0
2022-05-18,134.02036290187817,135.88246655332483,128.85177630619168,129.40231323242188,3581100,0.0,0.0,0.0
2022-05-19,128.7708401038718,131.92185916344087,127.49812815495446,128.61863708496094,3303300,0.0,0.0,0.0
2022-05-20,131.15111083661657,131.1608208767738,122.79264897131178,128.55062866210938,4083900,0.0,0.0,0.0
2022-05-23,127.5531813430088,129.44769176561547,126.56870183930847,129.1044158935547,3639300,0.0,0.0,0.0
2022-05-24,127.031783240941,127.45603045303443,124.52522907519977,125.95985412597656,2865600,0.0,0.0,0.0
2022-05-25,125.10814876122562,129.43148867338883,124.99156897804029,128.22679138183594,2512500,0.0,0.0,0.0
2022-05-26,127.02530750479939,133.83253407639123,126.82127808916829,133.23666381835938,2966700,0.0,0.0,0.0
2022-05-27,135.33844059248736,138.94608383489114,135.33844059248736,138.71615600585938,3165600,0.0,0.0,0.0
2022-05-31,138.4765044074874,139.22782427517657,135.88573244093266,138.00367736816406,2807100,0.0,0.0,0.0
2022-06-01,138.70644543839342,139.40595378781146,133.93619164081716,135.8144989013672,2466000,0.0,0.0,0.0
2022-06-02,135.3416428399166,140.68509860922202,135.07932358765868,140.54583740234375,2005800,0.0,0.0,0.0
2022-06-03,137.5017100005189,138.27894301522323,135.71083788124605,136.34234619140625,2065500,0.0,0.0,0.0
2022-06-06,139.20836177950713,139.66821730083285,135.67196608422108,136.5787353515625,2241900,0.0,0.0,0.0
2022-06-07,134.95629032051627,138.05872934585383,133.91673798241686,137.6701202392578,1866600,0.0,0.0,0.0
2022-06-08,136.91553761271336,137.47255282749893,133.72241757788242,134.73928833007812,3396000,0.0,0.0,0.0
2022-06-09,133.57755512828055,135.9062762148199,130.91151252176866,130.9147491455078,2517000,0.209333,0.0,0.0
2022-06-10,128.7611449421262,129.8736228527813,126.00106245147478,126.26376342773438,3599100,0.0,0.0,0.0
2022-06-13,121.62578044064807,123.22475413315378,118.52188814829921,118.97920227050781,4042800,0.0,0.0,0.0
2022-06-14,120.28627798039929,120.82142695776149,118.2364782692903,119.6408462524414,2831100,0.0,0.0,0.0
2022-06-15,121.05171161087777,123.83774671449217,118.96947139796038,121.69713592529297,3811200,0.0,0.0,0.0
2022-06-16,118.14242021413673,118.26242768677011,112.92386193538934,114.3639144897461,3921300,0.0,0.0,0.0
2022-06-17,114.62013092960534,115.65800319808257,112.19409615066078,114.82770538330078,3400200,0.0,0.0,0.0
2022-06-21,117.25048733445323,119.60516048026342,117.16615696585734,117.83428955078125,2830200,0.0,0.0,0.0
2022-06-22,115.80394779367352,118.2721327439211,115.63204301934421,116.60504913330078,4106700,0.0,0.0,0.0
2022-06-23,117.29590790867752,117.39645109729697,113.99092917869437,115.81369018554688,2178900,0.0,0.0,0.0
2022-06-24,117.62670956033863,120.94466400146484,117.37048184331522,120.94466400146484,3783600,0.0,0.0,0.0
2022-06-27,122.03768573102167,122.33931529200632,119.68625644255901,120.61385345458984,2497500,0.0,0.0,0.0
2022-06-28,121.32740380343125,122.74150403761291,117.48726845351075,117.6721420288086,3039900,0.0,0.0,0.0
2022-06-29,116.06019648215677,116.19641677756475,113.46875939859372,114.89583587646484,3393600,0.0,0.0,0.0
2022-06-30,113.28385313768989,115.65150223443237,111.60379341436537,113.39088439941406,3285600,0.0,0.0,0.0
2022-07-01,111.50326598174493,112.10653250356027,107.96476802295442,109.37886810302734,3875100,0.0,0.0,0.0
2022-07-05,106.60904715314408,110.24160766601562,105.9603788144663,110.24160766601562,3391200,0.0,0.0,0.0
2022-07-06,110.34865225040828,112.07735829532953,109.14211904755756,110.78001403808594,2672100,0.0,0.0,0.0
2022-07-07,113.38116511169612,116.31964793737289,113.38116511169612,115.73908233642578,2866200,0.0,0.0,0.0
2022-07-08,114.06229608706018,117.08510244721055,113.71850129448734,116.29048156738281,2334000,0.0,0.0,0.0
2022-07-11,114.52931502349851,115.10014849562972,112.8719634037193,113.6114501953125,2490000,0.0,0.0,0.0
2022-07-12,114.3509430905298,115.19097316379907,113.09900809873443,113.92930603027344,4494300,0.0,0.0,0.0
2022-07-13,111.6038004927527,115.48610030854962,111.3767691926473,114.57147216796875,3564600,0.0,0.0,0.0
2022-07-14,114.26661017459972,117.50023461373105,112.59952636231557,117.0007553100586,3186900,0.0,0.0,0.0
2022-07-15,118.78784987891065,119.98464341986089,116.92616031467337,119.79328918457031,2984100,0.0,0.0,0.0
2022-07-18,121.77821768950346,122.71230276741957,118.65162457546337,119.41056823730469,2959200,0.0,0.0,0.0
2022-07-19,121.29495316637964,125.34913565852081,120.94790697332081,124.67452239990234,3116700,0.0,0.0,0.0
2022-07-20,124.48642628767615,128.45953032970635,123.71775043289,127.85301971435547,4845300,0.0,0.0,0.0
2022-07-21,128.51787941588697,130.0260417853833,126.68215001753482,129.94171142578125,2753400,0.0,0.0,0.0
2022-07-22,129.52335333669777,129.5784947137752,125.59239969014978,126.74055480957031,4548000,0.0,0.0,0.0
2022-07-25,125.76754811766726,126.03675206107508,123.83450434832126,125.93944549560547,2862900,0.0,0.0,0.0
2022-07-26,125.10267059932379,125.73511879023516,123.38044519678074,123.84100341796875,2510400,0.0,0.0,0.0
2022-07-27,126.06267573330571,130.55148619563522,125.68320392472371,129.5071258544922,3214200,0.0,0.0,0.0
2022-07-28,129.79251671778752,131.38500946814645,126.96431693866347,131.10284423828125,3532200,0.0,0.0,0.0
2022-07-29,129.2054696155123,132.48125870029256,128.7611317601596,132.1115264892578,3840900,0.0,0.0,0.0
2022-08-01,131.174194649977,133.76563092825413,130.3114564825556,132.6207275390625,3812100,0.0,0.0,0.0
2022-08-02,131.1223204877074,134.37866082936435,130.5677146304407,132.36776733398438,2124900,0.0,0.0,0.0
2022-08-03,132.34831899846918,136.3116983272913,132.26398861979263,136.04574584960938,2860800,0.0,0.0,0.0
2022-08-04,135.7311361738728,137.44037037013558,135.33543666900158,137.02847290039062,1919100,0.0,0.0,0.0
2022-08-05,134.6251603503352,137.13226706595574,134.00892496956402,135.96142578125,3279900,0.0,0.0,0.0
2022-08-08,134.08675779646708,135.5754562320908,131.84558888997188,133.90512084960938,3061200,0.0,0.0,0.0
2022-08-09,130.8109546747275,130.94717494757205,126.01078981002486,127.76869201660156,4368900,0.0,0.0,0.0
2022-08-10,131.17420474718006,133.31805187500046,129.42602737673974,133.07156372070312,3456000,0.0,0.0,0.0
2022-08-11,134.20027695995898,136.82413949816916,132.60778386485828,132.89968872070312,2403900,0.0,0.0,0.0
2022-08-12,133.78510305308117,137.15818396121443,133.29859999971325,136.78843688964844,2049600,0.0,0.0,0.0
2022-08-15,136.17870242211623,137.68037690346011,135.24786141046613,137.29766845703125,1325100,0.0,0.0,0.0
2022-08-16,136.5938763247668,137.19389890238978,134.37542297707583,135.893310546875,1566900,0.0,0.0,0.0
2022-08-17,133.81106801946072,133.87593411675235,130.75582881164158,132.61102294921875,2640000,0.0,0.0,0.0
2022-08-18,132.97105867791845,136.53873892648357,132.49104357119114,135.63385009765625,1698900,0.0,0.0,0.0
2022-08-19,133.76565578726914,134.4435205557251,131.29421164755968,131.97207641601562,2323500,0.0,0.0,0.0
2022-08-22,129.29629964804926,129.5395511875469,126.39025736093822,127.0064926147461,2903400,0.0,0.0,0.0
2022-08-23,127.09732450257093,129.58496668415748,126.95136465531556,127.63895416259766,2430600,0.0,0.0,0.0
2022-08-24,127.49302882893627,128.40116913554436,126.48110869426418,127.96006774902344,1251900,0.0,0.0,0.0
2022-08-25,128.0833243948205,132.80564796508855,128.01197019672856,132.64996337890625,2679300,0.0,0.0,0.0
2022-08-26,132.3515512899376,132.65966894687227,124.92750882987758,125.12535858154297,2838000,0.0,0.0,0.0
2022-08-29,123.79557862983958,125.22914293835065,122.39769141228928,122.5987777709961,2575200,0.0,0.0,0.0
2022-08-30,123.91882843730072,123.96748171756664,119.68300882794219,121.17170715332031,3212700,0.0,0.0,0.0
2022-08-31,121.70686859298635,121.71011264003526,118.8559599597882,119.903564453125,2974800,0.0,0.0,0.0
