RP_COMPANY_ID,COMPANY_NAME,COUNTRY,SECTOR
1D43F3,CA Immobilien Anlagen AG,Austria,Real Estate
7D7716,ArcBest Corp.,United States,Industrials
B76B4F,Stoneweg European Stapled Trust,Singapore,Real Estate
154154,Mersen S.A.,France,Industrials
644NS1,Marssenger Kitchenware Co. Ltd.,China,Consumer Goods
8FG7V4,APM Human Services International Ltd.,Australia,Consumer Services
D7F569,Gorman-Rupp Co.,United States,Industrials
OMGM1U,RL Commercial REIT Inc.,Philippines,Real Estate
3A1B1C,iQiyi Inc.,Cayman Islands,Consumer Services
45AD9F,Spark New Zealand Ltd.,New Zealand,Telecommunications
775BF5,VinaCapital Vietnam Opp. Fund Ltd.,Guernsey,Financials
CB44BF,Relaxo Footwears Ltd.,India,Consumer Goods
38C004,Teekay Corp. Ltd.,Bermuda,Industrials
C3A56D,Bossard Holding AG,Switzerland,Industrials
306DAA,Anhui Kouzi Distillery Co. Ltd.,China,Consumer Goods
7D6E09,Topdanmark A/S,Denmark,Financials
A6BE37,Ascendis Pharma A/S,Denmark,Health Care
23BB3A,China CSSC Holdings Ltd.,China,Industrials
6AD6C5,Flughafen Zuerich AG,Switzerland,Industrials
E12E56,China Railway Materials Co. Ltd.,China,Consumer Goods
FBF3DA,IRPC Public Co. Ltd.,Thailand,Energy
B275C6,Boston Beer Co. Inc.,United States,Consumer Goods
394E6A,Vodafone Group PLC,United Kingdom,Telecommunications
38B023,China National Medicines Co. Ltd.,China,Health Care
973915,Kloeckner & Co. S.E.,Germany,Basic Materials
D3CEDF,LendingClub Corp.,United States,Financials
637FBD,F&G Annuities & Life Inc.,Cayman Islands,Financials
A6D716,Sumitomo Heavy Industries Ltd.,Japan,Industrials
6HPSKB,Chengdu RML Technology Co. Ltd.,China,Industrials
AA579F,China State Construction Eng Corp. Ltd.,China,Industrials
DFC641,Ningbo Zhenyu Technology Co. Ltd.,China,Industrials
4DD96A,Melexis N.V.,Belgium,Technology
E38B2A,Enel Generacion Peru S.A.A.,Peru,Utilities
4294AF,B.Grimm Power Public Co. Ltd.,Thailand,Utilities
7EAFB8,Banco de Bogota SA,Colombia,Financials
AE5DF2,Nippon Television Holdings Inc.,Japan,Consumer Services
C5CA6E,Hyundai Elevator Co. Ltd.,South Korea,Industrials
A11E4E,Vector Ltd.,New Zealand,Utilities
65AB2A,Yoshinoya Holdings Co. Ltd.,Japan,Consumer Services
K88X3B,Super Hi International Holding Ltd.,Cayman Islands,Consumer Services
1DCD1A,Obic Business Consultants Co. Ltd.,Japan,Technology
EAD3B4,Aboitiz Power Corp.,Philippines,Utilities
18181E,Avic Heavy Machinery Co. Ltd.,China,Industrials
754127,BioKangtai,China,Health Care
73C6DD,Wushang Group Co. Ltd.,China,Consumer Services
85E0A1,Bentley Systems Inc.,United States,Technology
4AA934,Guoyuan Securities Co. Ltd.,China,Financials
9560BD,Nishi-Nippon Financial Holdings Inc.,Japan,Financials
B7FA9B,Par Pacific Holdings Inc.,United States,Energy
9CF2CF,Nanhua Futures Co. Ltd.,China,Financials
ACF77B,Paccar Inc.,United States,Industrials
216580,Lotte Shopping Co. Ltd.,South Korea,Consumer Services
P4QYNH,Universal Music Group N.V.,The Netherlands,Consumer Services
313581,PT Pabrik Kertas Tjiwi Kimia Tbk,Indonesia,Basic Materials
9864C1,Wellhope Foods Co. Ltd.,China,Consumer Goods
9334AA,Hopson Development Holdings Ltd.,Bermuda,Real Estate
1D4F8A,Zhanjiang Guolian Aquatic Pdts Co. Ltd.,China,Consumer Goods
D2B998,Guangdong Lyric RobotAutomation Co. Ltd.,China,Industrials
CCF44C,Glarun Technology Co. Ltd.,China,Industrials
AC5F07,BlackRock World Mining Trust PLC,United Kingdom,Financials
7895C1,Skyworth Group Ltd.,Bermuda,Consumer Goods
F045FF,OMV Petrom S.A.,Romania,Energy
0F90E1,Travel + Leisure Co.,United States,Consumer Services
5EE4A7,Eurazeo SE,France,Financials
206852,Bank of Hawaii Corp.,United States,Financials
86F307,Lier Chemical Co. Ltd.,China,Basic Materials
04F101,NagaCorp Ltd.,Cayman Islands,Consumer Services
D29B44,Corpay Inc.,United States,Industrials
80DD72,Grainger PLC,United Kingdom,Real Estate
245E13,Cohen & Steers Inc.,United States,Financials
9C3AA7,TBEA Co. Ltd.,China,Industrials
8EBA9B,SES AI Corp.,Cayman Islands,Industrials
41F793,AUO Corp.,Taiwan,Industrials
228FER,Iyogin Holdings Inc.,Japan,Financials
AF1CE5,NeoImmuneTech Inc.,United States,Health Care
CAEBBC,BlackRock MuniYield Quality Fund Inc.,United States,Financials
610D47,NVE Corp.,United States,Industrials
71A4E2,Xi'an Shaangu Power Co. Ltd.,China,Industrials
FC9987,Goeasy Ltd.,Canada,Consumer Services
D40453,Hirose Electric Co. Ltd.,Japan,Industrials
967D92,Xenia Hotels & Resorts Inc.,United States,Real Estate
8B2726,PETRONAS Dagangan Bhd,Malaysia,Energy
5A9LLK,W-Scope Chungju Plant Co. Ltd.,South Korea,Industrials
6DC1D7,World Kinect Corp.,United States,Industrials
E70531,Exxon Mobil Corp.,United States,Energy
BC0745,Baowu Magnesium Technology Co. Ltd.,China,Basic Materials
FABBF6,SSY Group Ltd.,Cayman Islands,Health Care
741AED,Liaoning Oxiranchem Inc.,China,Basic Materials
00XHHP,Sapphire Foods India Ltd.,India,Consumer Services
49184B,Fisher & Paykel Healthcare Corp. Ltd.,New Zealand,Health Care
E64FF7,JCR Pharmaceuticals Co. Ltd.,Japan,Health Care
6F9076,Chudenko Corp.,Japan,Industrials
7532EC,Adicet Bio Inc.,United States,Health Care
BE3018,Ingenic Semiconductor Co. Ltd.,China,Technology
4C350A,DNOW Inc.,United States,Energy
031E59,Keymed Biosciences Inc.,Cayman Islands,Health Care
B9D1A5,Wal-Mart de Mexico S.A.B. de C.V.,Mexico,Consumer Services
3209B9,Aehr Test Systems Inc.,United States,Technology
88936A,Mission Produce Inc.,United States,Consumer Goods
C9C0A4,Glanbia PLC,Ireland,Consumer Goods
D15BBD,BI of Oriental Nations Corp. Ltd.,China,Technology
98B915,Minmetals New Energy Materials (Hunan) Co. Ltd.,China,Consumer Goods
B59F4D,Chugoku Electric Power Co. Inc.,Japan,Utilities
65DED6,Digital China Group Co. Ltd.,China,Technology
BC3AD2,TowneBank Inc.,United States,Financials
531EF1,Check Point Software Technologies Ltd.,Israel,Technology
C230FE,Saia Inc.,United States,Industrials
4C1541,PAL Group Holdings Co. Ltd.,Japan,Consumer Services
A28C54,Vinci S.A.,France,Industrials
C6B7A5,Meyer Burger Technology AG,Switzerland,Industrials
3E1547,Hoa Phat Group JSC,Vietnam,Basic Materials
J0IP5V,Autel Intelligent Technology Corp. Ltd.,China,Industrials
79CED3,Nippon Electric Glass Co. Ltd.,Japan,Industrials
86ACF2,Alamos Gold Inc.,Canada,Basic Materials
534568,Zhejiang Orient Gene Biotech Co. Ltd.,China,Health Care
WIW8MD,HireRight Holdings Corp.,United States,Technology
6B0784,Mettler-Toledo International Inc.,United States,Industrials
437BB1,Guilin Layn Natural Ingredients Corp.,China,Consumer Goods
B013A8,Jinkai New Energy Co. Ltd.,China,Consumer Services
2P659P,Jiang Su Suyan Jingshen Co. Ltd.,China,Consumer Goods
8CDF91,Aditya Birla Capital Ltd.,India,Financials
Q6ZRFV,Battery Future Acquisition Corp.,Cayman Islands,Financials
DDB77F,Birchcliff Energy Ltd.,Canada,Energy
9AEBED,Opendoor Technologies Inc.,United States,Real Estate
86F123,NWPX Infrastructure Inc.,United States,Industrials
NAMDD7,Belite Bio Inc.,Cayman Islands,Health Care
1HP8GD,Anhui Tatfook Technology Co. Ltd.,China,Technology
0CEEE2,Deliveroo PLC,United Kingdom,Consumer Services
2F4C09,CI Financial Corp.,Canada,Financials
17B380,Zhejiang Zhongxin Fluoride Mats Co. Ltd.,China,Basic Materials
A79FA5,Sinopharm Group Co. Ltd.,China,Health Care
193FC8,Sinodata Co. Ltd.,China,Technology
ES1JMC,Yunnan Shennong Agricultural Industry Gp,China,Consumer Goods
249B39,Alerus Financial Corp.,United States,Financials
482909,SK Hynix Inc.,South Korea,Technology
38B55C,Adani Green Energy Ltd.,India,Utilities
CFB704,Kayne Anderson Energy Infra. Fund Inc.,United States,Financials
536B33,Westland 2004 Cert,Switzerland,Real Estate
FBA00A,Lynas Rare Earths Ltd.,Australia,Basic Materials
5B0EF4,LEENO Industrial Inc.,South Korea,Technology
732168,EBOS Group Ltd.,New Zealand,Health Care
1B298D,Kenon Holdings Ltd.,Singapore,Utilities
B03D59,Changchun High-Tech Industries Grp Inc.,China,Health Care
4077F9,Foryou Corp.,China,Consumer Services
UQSAEO,INFRONEER Holdings Inc.,Japan,Industrials
54F271,Central Garden & Pet Co.,United States,Consumer Goods
7840D6,Sasol Ltd.,South Africa,Basic Materials
3486C5,D & O Green Technologies Bhd.,Malaysia,Technology
AA98ED,Hasbro Inc.,United States,Consumer Goods
C66B44,Extreme Networks Inc.,United States,Technology
A495F7,Information Services Group Inc.,United States,Technology
F8B149,Cirrus Logic Inc.,United States,Technology
J5O2YH,Rockchip Electronics Co. Ltd.,China,Technology
223147,Gold Road Resources Ltd.,Australia,Basic Materials
61381B,Shin Kong Financial Holding Co. Ltd.,Taiwan,Financials
5D5E85,Zensho Holdings Co. Ltd.,Japan,Consumer Services
F748C7,Williams-Sonoma Inc.,United States,Consumer Services
1A01FB,Delta Electronics Inc.,Taiwan,Industrials
8BE916,QCR Holdings Inc.,United States,Financials
5FDBD0,NexTier Oilfield Solutions Inc.,United States,Energy
679A5E,LX International Corp.,South Korea,Industrials
D44C40,Yihai International Holding Ltd.,Cayman Islands,Consumer Goods
BC8E88,VAT Group AG,Switzerland,Industrials
316FD0,Ryman Healthcare Ltd.,New Zealand,Health Care
20A6E4,Walliser Kantonalbank Co.,Switzerland,Financials
157C84,Fonterra Co-operative Group Ltd.,New Zealand,Consumer Goods
E94C0E,Tianyu Digital Technology (Dalian) Group,China,Consumer Goods
890668,BRF SA,Brazil,Consumer Goods
D7BF3E,China Citic Bank Corp. Ltd.,China,Financials
2FEA66,AvalonBay Communities Inc.,United States,Real Estate
4672FB,Maxis Bhd.,Malaysia,Telecommunications
96356E,Cyfrowy Polsat S.A.,Poland,Consumer Services
B4528F,Anterix Inc.,United States,Telecommunications
F9D951,Haier Smart Home Co. Ltd.,China,Consumer Goods
4FA321,Fortis Inc.,Canada,Utilities
F8F6C4,Frasers Centrepoint Trust,Singapore,Real Estate
5BC65E,Suedzucker AG,Germany,Consumer Goods
81886A,Mitsui High-Tec Inc.,Japan,Technology
4U2AJ9,Motherson Sumi Wiring India Ltd.,India,Consumer Goods
966744,Honeywell Automation India Ltd.,India,Industrials
3D01D8,Tata Communications Ltd.,India,Telecommunications
C38440,Anika Therapeutics Inc.,United States,Health Care
2F8752,Enav S.p.A.,Italy,Industrials
38331F,Vcanbio Cell & Gene Eng Corp. Ltd.,China,Health Care
5BC2F4,State Street Corp.,United States,Financials
IHRKE5,China Resources & Environment Co. Ltd.,China,Industrials
DC1C24,StoreBrand ASA,Norway,Financials
CSCTP9,Shandong Kaisheng New Materials Co. Ltd.,China,Basic Materials
546A9C,VOXX International Corp.,United States,Technology
5176ED,Leonardo S.p.A.,Italy,Industrials
D07D25,Hera S.p.A.,Italy,Utilities
F45A6C,Breedon Group Ltd.,Jersey,Industrials
96878D,Beijing VRV Software Corp. Ltd.,China,Technology
FB728F,Diversified Healthcare Trust,United States,Real Estate
580F82,CropEnergies AG,Germany,Energy
7CBC40,TriNet Group Inc.,United States,Industrials
DB62C5,Sinolink Securities Co. Ltd.,China,Financials
9A1A95,Fukuyama Transporting Co. Ltd.,Japan,Industrials
C9C466,Shenzhen Laibao Hi-Tech Co. Ltd.,China,Industrials
D7F813,Black Peony (Group) Co. Ltd.,China,Consumer Goods
352AAB,Getlink S.E.,France,Industrials
5E83CF,Stellus Capital Investment Corp.,United States,Financials
1AF9F7,Outsourcing Inc.,Japan,Industrials
FD5F0D,GFL Environmental Inc.,Canada,Industrials
241AF7,Douglas Dynamics Inc.,United States,Industrials
5DE4FE,Poly Developments & Hldgs Group Co. Ltd.,China,Real Estate
B6NF4P,Orient Commercial Joint Stock Bank,Vietnam,Financials
7DDB50,Doosan Corp.,South Korea,Industrials
CCEA37,Beijing Ultrapower Software Co. Ltd.,China,Technology
69ADD9,Volkswagen AG,Germany,Consumer Goods
08A870,KDDI Corp.,Japan,Telecommunications
NRNGX3,Ningbo Ronbay New Energy Tech Ltd.,China,Industrials
5D2070,Kotak Mahindra Bank Ltd.,India,Financials
BC2974,Digiwin Co. Ltd.,China,Technology
5FD4F9,Greatoo Intelligent Equipment Inc.,China,Consumer Goods
BFB9E4,Pudong Golden Bridge,China,Real Estate
743159,Juewei Food Co. Ltd.,China,Consumer Goods
C45674,Beijing Capital Intl Airport Co. Ltd.,China,Industrials
FE2847,Organo Corp.,Japan,Industrials
F5C78B,FB Financial Corp.,United States,Financials
FE2E65,Heilongjiang Agriculture Co. Ltd.,China,Consumer Goods
134EE3,China Kings Resources Group Co. Ltd.,China,Basic Materials
912002,Sunriver Culture Tourism Co. Ltd.,China,Consumer Services
C1160A,HUB24 Ltd.,Australia,Financials
97D2D8,Lupin Ltd.,India,Health Care
357AAE,Menicon Co. Ltd.,Japan,Health Care
D4E815,Galaxy Entertainment Group Ltd.,Hong Kong SAR,Consumer Services
4UPQ1U,Anhui Hwasu Co. Ltd.,China,Basic Materials
CECA10,NEPI Rockcastle N.V.,The Netherlands,Real Estate
370C50,Celanese Corp.,United States,Basic Materials
D1EB45,Jolywood (Suzhou) Sunwatt Co. Ltd.,China,Energy
D62CB2,Anhui Estone Materials Tech Co. Ltd.,China,Basic Materials
798996,Bumble Inc.,United States,Technology
B2256A,Builders FirstSource Inc.,United States,Industrials
6BA511,Tianjin Ringpu Bio-technology Co. Ltd.,China,Health Care
04BDC8,Uponor Oyj,Finland,Industrials
2BD587,Coronado Global Resources Inc.,United States,Basic Materials
7E91EE,Kaken Pharmaceutical Co. Ltd.,Japan,Health Care
D645AA,Sitronix Technology Corp.,Taiwan,Technology
D6972B,Alpha Group Co. Ltd.,China,Consumer Services
C07BF2,Beach Energy Ltd.,Australia,Energy
3AEDFF,Kubota Corp.,Japan,Industrials
8AE73A,Shan Xi Huayang Grp New Energy Co. Ltd.,China,Basic Materials
BAF0D2,Nien Made Enterprise Co. Ltd.,Taiwan,Consumer Goods
52B4F9,DS Smith Ltd.,United Kingdom,Industrials
SZHQHH,Friend Co. Ltd. (China),China,Industrials
2D2D43,Marathon Petroleum Corp.,United States,Energy
2YDOEA,MasterBrand Inc.,United States,Consumer Goods
187F94,Vertex Energy Inc.,United States,Industrials
F07276,E-Mart Inc.,South Korea,Consumer Services
AABA7E,Ingenia Communities Group Co.,Australia,Real Estate
MDVHXU,Fertiglobe PLC,United Arab Emirates,Financials
9DF281,Washington H. Soul Pattinson & Co. Ltd.,Australia,Basic Materials
E057EC,BeNext-Yumeshin Group Co.,Japan,Industrials
5FC63E,ABB Ltd.,Switzerland,Industrials
C84D15,China MeiDong Auto Holdings Ltd.,Cayman Islands,Consumer Services
1DD3A3,Hudbay Minerals Inc.,Canada,Basic Materials
8AD847,Air Arabia PJSC,United Arab Emirates,Consumer Services
AAE875,Aeon Delight Co. Ltd.,Japan,Industrials
14390F,Sumitomo Corp.,Japan,Industrials
76CE2C,BlackRock Ltd. Duration Income Trust,United States,Financials
854B12,GuoCheng Mining Co. Ltd.,China,Basic Materials
CD7A06,Alcon AG,Switzerland,Health Care
2AA650,Thonburi Healthcare Group PCL,Thailand,Health Care
061856,Thomson Reuters Corp.,Canada,Consumer Services
BDEC1E,Intra-Cellular Therapies Inc.,United States,Health Care
3881CC,China Ruyi Holdings Ltd.,Bermuda,Consumer Services
D0311C,Xometry Inc.,United States,Industrials
F1B8AD,Witan Investment Trust Plc,United Kingdom,Financials
252FC5,Redeia Corp. S.A.,Spain,Utilities
83B1C8,Intercept Pharmaceuticals Inc.,United States,Health Care
A276E8,Lite-On Technology Corp.,Taiwan,Industrials
7F1472,Rumo S.A.,Brazil,Industrials
C74887,KalVista Pharmaceuticals Inc.,United States,Health Care
280071,PT Bank BTPN Syariah Tbk,Indonesia,Financials
48620E,Zhejiang Weixing Industrial Dev. Co. Ltd.,China,Consumer Goods
D88EF3,Charter Communications Inc.,United States,Consumer Services
957A07,Tactile Systems Technology Inc.,United States,Health Care
F80389,Pebblebrook Hotel Trust,United States,Real Estate
577033,Broadstone Net Lease Inc.,United States,Real Estate
F0TCAE,Burjeel Holdings PLC,United Arab Emirates,Health Care
332441,Cembra Money Bank AG,Switzerland,Financials
C1D394,Monde Nissin Corp.,Philippines,Consumer Goods
FF9086,Hillman Solutions Corp.,United States,Consumer Goods
DCDAA0,Lanxess AG,Germany,Basic Materials
FC7447,North China Pharmaceutical Co. Ltd.,China,Health Care
74E58F,Kuraray Co. Ltd.,Japan,Basic Materials
9RHDWF,KBC Corp. Ltd.,China,Industrials
1D1B07,Constellation Brands Inc.,United States,Consumer Goods
ED22DC,Akero Therapeutics Inc.,United States,Health Care
DDF7AF,Kangji Medical Holdings Ltd.,Cayman Islands,Health Care
55C289,Univest Financial Corp.,United States,Financials
E0A84E,AccorHotels S.A.,France,Consumer Services
18958F,PTT Exploration & Production PCL,Thailand,Energy
EF5914,Golden Entertainment Inc.,United States,Consumer Services
93EFCB,Breville Group Ltd.,Australia,Consumer Goods
B0D7E0,NLC India Ltd.,India,Utilities
8E3FFC,Digital Telecom Infrastructure Fund,Thailand,Technology
149301,Chimera Investment Corp.,United States,Real Estate
CA72B4,NTPC Ltd.,India,Utilities
31BD6A,Post Holdings Partnering Corp.,United States,Financials
6FFE1F,Tingo Group Inc.,United States,Industrials
05AF8F,Genus PLC,United Kingdom,Health Care
7C1603,Japan Post Holdings Co. Ltd.,Japan,Industrials
7C3A10,Techcombank,Vietnam,Financials
4582C1,mBank S.A.,Poland,Financials
M09TLG,Sonatel Group,Senegal,Telecommunications
5F8A7F,Cornerstone Total Return Fund Inc.,United States,Financials
650B90,Constellation Acquisition Corp. I,Cayman Islands,Financials
AABEA0,Greene County Bancorp Inc.,United States,Financials
DF24CE,Metalurgica Gerdau S.A.,Brazil,Basic Materials
E5D6D5,Domino'S Pizza Enterprises Ltd.,Australia,Consumer Services
UKOL2N,Yongan Futures Co. Ltd.,China,Financials
76CEFB,First Hawaiian Inc.,United States,Financials
613F69,Orange Belgium S.A.,Belgium,Telecommunications
19B15D,Pangaea Logistics Solutions Ltd.,United States,Industrials
FBF1EE,Sinotruk Jinan Truck Co. Ltd.,China,Industrials
958C98,Carabao Group PCL,Thailand,Consumer Goods
4082F0,Mineral Resources Ltd.,Australia,Basic Materials
C6D888,OFILM Group Co. Ltd.,China,Industrials
71694D,Target Hospitality Corp.,United States,Consumer Services
9EBAFA,Gladstone Land Corp.,United States,Real Estate
714D28,Orion Corp.,South Korea,Consumer Goods
3690D9,Sumitomo Chemical India Ltd.,India,Basic Materials
470808,abrdn Healthcare Investors Fund,United States,Financials
E26FC3,CSX Corp.,United States,Industrials
7A8471,Shenghe Resources Holding Co. Ltd.,China,Basic Materials
60BF03,Cosmo Chemical Co. Ltd.,South Korea,Basic Materials
F4CA0D,PT AKR Corporindo Tbk,Indonesia,Basic Materials
3513DF,China Overseas Grand Oceans Group Ltd.,Hong Kong SAR,Real Estate
8EAAB2,Sumavision Technologies Co. Ltd.,China,Consumer Services
CA4C59,Colgate-Palmolive (India) Ltd.,India,Consumer Goods
PXVXKV,Mobileye Global Inc.,Israel,Technology
55438C,Boeing Co.,United States,Industrials
6D8E98,Shandong Gold Mining Co. Ltd.,China,Basic Materials
1A10A1,Chr. Hansen Holding A/S,Denmark,Health Care
250BEE,Apartment Investment & Management Co.,United States,Real Estate
2D469F,BP PLC,United Kingdom,Energy
8729E6,Seneca Foods Corp.,United States,Consumer Goods
29D96F,Kosé Holdings Corp.,Japan,Consumer Goods
BTBYWR,Solidere SAL,Lebanon,Real Estate
CDA07B,Shanghai Bairun Inv Hldg Group Co. Ltd.,China,Basic Materials
110552,Sinoma Science & Technology Co. Ltd.,China,Industrials
8B1F37,National Fuel Gas Co.,United States,Utilities
2JMFNA,Industrie de Nora S.p.A.,Italy,Utilities
86F3CB,UiPath Inc.,United States,Technology
16F2BE,Bachem Holding AG,Switzerland,Health Care
6FFA62,CPI Europe AG,Austria,Real Estate
2D5011,Red River Bancshares Inc.,United States,Financials
8C954B,Blue Owl Capital Inc.,Cayman Islands,Financials
D95385,Morphic Holding Inc.,United States,Health Care
411A30,Guizhou BC&TV Info. Net. Co. Ltd.,China,Consumer Services
L92VK1,JF Wealth Holdings Ltd.,Cayman Islands,Financials
B079B3,Zai Lab Ltd.,Cayman Islands,Health Care
FD6926,Teleflex Inc.,United States,Health Care
473DB0,Ennostar Inc.,Taiwan,Technology
6B2726,Pets at Home Group PLC,United Kingdom,Consumer Services
7ACD98,TTEC Holdings Inc.,United States,Industrials
947F62,China Eastern Airlines Corp. Ltd.,China,Consumer Services
1D943E,Advanced Energy Industries Inc.,United States,Industrials
3RBPC4,Xinyaqiang Silicon Chemistry Co. Ltd.,China,Basic Materials
H9W9SN,GQG Partners Inc.,United States,Financials
542058,Maruichi Steel Tube Ltd.,Japan,Basic Materials
9E1755,Madison Square Garden Sports Corp.,United States,Consumer Services
70TLCW,Daiei Kankyo Co. Ltd.,Japan,Industrials
2F22A7,IGO Ltd.,Australia,Basic Materials
203E0E,Sparebanken Norge Co.,Norway,Financials
0162DD,Tod's S.p.A.,Italy,Consumer Goods
9DDE1B,Redwood Trust Inc.,United States,Real Estate
CD0F33,Hyundai AutoEver Corp.,South Korea,Consumer Goods
26105D,MIPS AB,Sweden,Consumer Goods
012BBE,Brookfield Renewable Partners L.P.,Canada,Utilities
0F1B0D,Guosen Securities Co. Ltd.,China,Financials
803AD3,Dongguan Yiheda Automation Co. Ltd.,China,Industrials
45FA70,Vaalco Energy Inc.,United States,Energy
0606F2,Zeria Pharmaceutical Co. Ltd.,Japan,Health Care
D1AE3B,M&T Bank Corp.,United States,Financials
22DAF6,Novanta Inc.,Canada,Industrials
B76D53,Riocan Real Estate Investment Trust Co.,Canada,Real Estate
9C5174,Insulet Corp.,United States,Health Care
0B0B64,Resorttrust Inc.,Japan,Consumer Services
FC4550,Banco Popular,Puerto Rico,Financials
8A9CBD,Great-West Lifeco Inc.,Canada,Financials
397A8F,The Children's Place Inc.,United States,Consumer Services
A0D041,Foschini Group Ltd.,South Africa,Consumer Services
80BBC1,Diploma PLC,United Kingdom,Industrials
196397,TIS Inc.,Japan,Technology
2BF121,Eternal Materials Co. Ltd.,Taiwan,Basic Materials
2EA6E9,Taboola.com Ltd.,Israel,Consumer Services
UH97Q4,Qingdao Haier Biomedical Co. Ltd.,China,Health Care
8F3C92,Growthpoint Properties Ltd.,South Africa,Real Estate
9752A3,Beyondsoft Corp.,China,Technology
FEA034,Chrome Holding Co.,United States,Health Care
362955,Zoom Communications Inc.,United States,Telecommunications
9592FB,OrthoPediatrics Corp.,United States,Health Care
A458C6,General Interface Solution (GIS) Hldg Ltd.,Cayman Islands,Industrials
3F868D,Rogers Corp.,United States,Industrials
49F284,Wheaton Precious Metals Corp.,Canada,Basic Materials
4DD09F,V2X Inc.,United States,Industrials
TQUD1U,Guangxi Beitou Technology Co. Ltd.,China,Consumer Services
C33D0B,Guangdong Ellington Elec Tech Co. Ltd.,China,Industrials
931E75,Supernus Pharmaceuticals Inc.,United States,Health Care
C9C41E,Clear Channel Outdoor Holdings Inc.,United States,Consumer Services
921XMT,Nanjing Gaoke Co. Ltd.,China,Real Estate
72CD59,Keywords Studios Ltd.,United Kingdom,Industrials
6BF275,DiDi Global Inc.,Cayman Islands,Technology
6CB7F9,Rush Enterprises Inc.,United States,Consumer Services
IFW463,Ningbo Changhong Plymr Sci & Tech Inc.,China,Basic Materials
3C30C5,Dirui Industrial Co. Ltd.,China,Health Care
6DECF4,Aurora Optoelectronics Co. Ltd.,China,Basic Materials
ATOQTU,Smart Gunes Enerjisi Tek,Turkey,Energy
77A0E0,Ipsos S.A.,France,Consumer Services
1595C9,CETC Cyberspace Security Tech Co. Ltd.,China,Technology
14B15B,Nipro Corp.,Japan,Health Care
09C9B6,Amvis Holdings Inc.,Japan,Health Care
C971D1,Granules India Ltd.,India,Health Care
B898BD,Kiwoom Securities Co. Ltd.,South Korea,Financials
49FF12,Zhejiang Medicine Co. Ltd.,China,Health Care
B3900E,Shenzhen Yitoa Intelligent Control Co. Ltd.,China,Industrials
BA57B1,Sunway Real Estate Investment Trust,Malaysia,Real Estate
F179ED,Twilio Inc.,United States,Technology
767F76,Zhejiang Huakang Pharmaceutical Co. Ltd.,China,Consumer Goods
1F5243,PATRIZIA SE,Germany,Real Estate
2PLZT4,medmix AG,Switzerland,Health Care
D6853F,Fluor Corp.,United States,Industrials
4902A2,Bank of Ayudhya Public Co. Ltd.,Thailand,Financials
F05FAD,Ship Healthcare Holdings Inc.,Japan,Health Care
E4E71A,Shriram Finance Ltd.,India,Financials
21E589,Bioneer Corp.,South Korea,Health Care
67A9D2,KLCC Property Holdings Bhd.,Malaysia,Real Estate
97AF94,Coca-Cola Consolidated Inc.,United States,Consumer Goods
67CSGG,Chervon Holdings Ltd.,Hong Kong SAR,Industrials
594581,Kumiai Chemical Industry Co. Ltd.,Japan,Basic Materials
F5E860,Akbank T.A.S.,Turkey,Financials
42D67A,Telefonica Brasil S.A.,Brazil,Telecommunications
D54B54,Zhejiang Hailiang Co. Ltd.,China,Basic Materials
1E8DD1,Lifestyle Communities Ltd.,Australia,Real Estate
33314A,Hyundai Marine & Fire Insurance Co. Ltd.,South Korea,Financials
B33243,China Tower Corp. Ltd.,China,Telecommunications
3C8A04,Insteel Industries Inc.,United States,Basic Materials
E68126,Banco del Bajío S.A.,Mexico,Financials
83AFBE,Brookfield Corp.,Canada,Financials
D77822,Motiva Infraestrutura de Mobilidade S.A.,Brazil,Industrials
907ED2,City Holding Co.,United States,Financials
KQZMPH,HF Sinclair Corp.,United States,Energy
C037C3,Appier Group Inc.,Japan,Technology
15B536,Gruppo Zignago Vetro S.p.A.,Italy,Industrials
C79B54,Hongbo Co. Ltd.,China,Industrials
5F77DB,Royce Value Trust Inc.,United States,Financials
7MLIRK,Emsteel Building Materials PJSC,United Arab Emirates,Industrials
F9A53F,Datang Intl Power Generation Co. Ltd.,China,Utilities
F39D94,Yibin Tianyuan Group Co. Ltd.,China,Basic Materials
C15DB3,Genuine Parts Co.,United States,Consumer Goods
AOXKBZ,Shanghai Zhonggu Logistics Co. Ltd.,China,Industrials
LIVBLM,Steris PLC,United Kingdom,Health Care
00B769,Tibet Cheezheng Tibetan Med Co. Ltd.,China,Health Care
B499EF,Kardex Holding AG,Switzerland,Industrials
371882,Addnode Group AB,Sweden,Technology
FD2466,Upstart Holdings Inc.,United States,Financials
DED0CD,TCL Central,China,Technology
FFB613,Hongkong Land Holdings Ltd.,Bermuda,Real Estate
AB5CFD,JPMorgan Emerging Markets Growth & Income PLC,United Kingdom,Financials
791FEF,Hanwha Life Insurance Co. Ltd.,South Korea,Financials
D08D2C,Tanger Inc.,United States,Real Estate
87A783,Tokyu Corp.,Japan,Consumer Services
5D424E,Ningbo Sanxing Medical Electric Co. Ltd.,China,Utilities
900356,Simon Property Group Inc.,United States,Real Estate
8D9993,Columbus McKinnon Corp.,United States,Industrials
AED61E,HealthEquity Inc.,United States,Health Care
F517C5,Focus Media IT Co. Ltd.,China,Technology
A753BB,Compugroup Medical SE & Co. KGaA,Germany,Technology
B76277,Air Liquide S.A.,France,Basic Materials
285926,Mapletree Logistics Trust,Singapore,Real Estate
